scenario,column_or_rhs,row_or_bounds,value
SCEN179,y_2_3_3,dem_2_3,1.274896
SCEN180,y_1_1_1,dem_1_1,0.879033
SCEN180,y_1_2_1,dem_1_1,1.066383
SCEN180,y_1_3_1,dem_1_1,0.818936
SCEN180,y_2_1_1,dem_2_1,0.879033
SCEN180,y_2_2_1,dem_2_1,1.066383
SCEN180,y_2_3_1,dem_2_1,0.818936
SCEN180,y_1_1_2,dem_1_2,0.83215
SCEN180,y_1_2_2,dem_1_2,1.020958
SCEN180,y_1_3_2,dem_1_2,1.044719
SCEN180,y_2_1_2,dem_2_2,0.83215
SCEN180,y_2_2_2,dem_2_2,1.020958
SCEN180,y_2_3_2,dem_2_2,1.044719
SCEN180,y_1_1_3,dem_1_3,0.965984
SCEN180,y_1_2_3,dem_1_3,1.064734
SCEN180,y_1_3_3,dem_1_3,1.498137
SCEN180,y_2_1_3,dem_2_3,0.965984
SCEN180,y_2_2_3,dem_2_3,1.064734
SCEN180,y_2_3_3,dem_2_3,1.498137
SCEN181,y_1_1_1,dem_1_1,0.794139
SCEN181,y_1_2_1,dem_1_1,1.3743
SCEN181,y_1_3_1,dem_1_1,0.8654
SCEN181,y_2_1_1,dem_2_1,0.794139
SCEN181,y_2_2_1,dem_2_1,1.3743
SCEN181,y_2_3_1,dem_2_1,0.8654
SCEN181,y_1_1_2,dem_1_2,0.726489
SCEN181,y_1_2_2,dem_1_2,0.677897
SCEN181,y_1_3_2,dem_1_2,0.617728
SCEN181,y_2_1_2,dem_2_2,0.726489
SCEN181,y_2_2_2,dem_2_2,0.677897
SCEN181,y_2_3_2,dem_2_2,0.617728
SCEN181,y_1_1_3,dem_1_3,1.009488
SCEN181,y_1_2_3,dem_1_3,0.783255
SCEN181,y_1_3_3,dem_1_3,0.582097
SCEN181,y_2_1_3,dem_2_3,1.009488
SCEN181,y_2_2_3,dem_2_3,0.783255
SCEN181,y_2_3_3,dem_2_3,0.582097
SCEN182,y_1_1_1,dem_1_1,0.896202
SCEN182,y_1_2_1,dem_1_1,0.841536
SCEN182,y_1_3_1,dem_1_1,0.746111
SCEN182,y_2_1_1,dem_2_1,0.896202
SCEN182,y_2_2_1,dem_2_1,0.841536
SCEN182,y_2_3_1,dem_2_1,0.746111
SCEN182,y_1_1_2,dem_1_2,1.327238
SCEN182,y_1_2_2,dem_1_2,0.745489
SCEN182,y_1_3_2,dem_1_2,1.367579
SCEN182,y_2_1_2,dem_2_2,1.327238
SCEN182,y_2_2_2,dem_2_2,0.745489
SCEN182,y_2_3_2,dem_2_2,1.367579
SCEN182,y_1_1_3,dem_1_3,1.015358
SCEN182,y_1_2_3,dem_1_3,0.523921
SCEN182,y_1_3_3,dem_1_3,1.404535
SCEN182,y_2_1_3,dem_2_3,1.015358
SCEN182,y_2_2_3,dem_2_3,0.523921
SCEN182,y_2_3_3,dem_2_3,1.404535
SCEN183,y_1_1_1,dem_1_1,0.551639
SCEN183,y_1_2_1,dem_1_1,0.784574
SCEN183,y_1_3_1,dem_1_1,0.543213
SCEN183,y_2_1_1,dem_2_1,0.551639
SCEN183,y_2_2_1,dem_2_1,0.784574
SCEN183,y_2_3_1,dem_2_1,0.543213
SCEN183,y_1_1_2,dem_1_2,1.107
SCEN183,y_1_2_2,dem_1_2,0.515703
SCEN183,y_1_3_2,dem_1_2,1.391389
SCEN183,y_2_1_2,dem_2_2,1.107
SCEN183,y_2_2_2,dem_2_2,0.515703
SCEN183,y_2_3_2,dem_2_2,1.391389
SCEN183,y_1_1_3,dem_1_3,1.34837
SCEN183,y_1_2_3,dem_1_3,1.20933
SCEN183,y_1_3_3,dem_1_3,1.308116
SCEN183,y_2_1_3,dem_2_3,1.34837
SCEN183,y_2_2_3,dem_2_3,1.20933
SCEN183,y_2_3_3,dem_2_3,1.308116
SCEN184,y_1_1_1,dem_1_1,1.160346
SCEN184,y_1_2_1,dem_1_1,1.16179
SCEN184,y_1_3_1,dem_1_1,1.442774
SCEN184,y_2_1_1,dem_2_1,1.160346
SCEN184,y_2_2_1,dem_2_1,1.16179
SCEN184,y_2_3_1,dem_2_1,1.442774
SCEN184,y_1_1_2,dem_1_2,0.999097
SCEN184,y_1_2_2,dem_1_2,1.485066
SCEN184,y_1_3_2,dem_1_2,0.723412
SCEN184,y_2_1_2,dem_2_2,0.999097
SCEN184,y_2_2_2,dem_2_2,1.485066
SCEN184,y_2_3_2,dem_2_2,0.723412
SCEN184,y_1_1_3,dem_1_3,1.182845
SCEN184,y_1_2_3,dem_1_3,0.588136
SCEN184,y_1_3_3,dem_1_3,1.090209
SCEN184,y_2_1_3,dem_2_3,1.182845
SCEN184,y_2_2_3,dem_2_3,0.588136
SCEN184,y_2_3_3,dem_2_3,1.090209
SCEN185,y_1_1_1,dem_1_1,1.068928
SCEN185,y_1_2_1,dem_1_1,0.786944
SCEN185,y_1_3_1,dem_1_1,1.13153
SCEN185,y_2_1_1,dem_2_1,1.068928
SCEN185,y_2_2_1,dem_2_1,0.786944
SCEN185,y_2_3_1,dem_2_1,1.13153
SCEN185,y_1_1_2,dem_1_2,1.389062
SCEN185,y_1_2_2,dem_1_2,0.632075
SCEN185,y_1_3_2,dem_1_2,0.838869
SCEN185,y_2_1_2,dem_2_2,1.389062
SCEN185,y_2_2_2,dem_2_2,0.632075
SCEN185,y_2_3_2,dem_2_2,0.838869
SCEN185,y_1_1_3,dem_1_3,1.090362
SCEN185,y_1_2_3,dem_1_3,0.903714
SCEN185,y_1_3_3,dem_1_3,1.472259
SCEN185,y_2_1_3,dem_2_3,1.090362
SCEN185,y_2_2_3,dem_2_3,0.903714
SCEN185,y_2_3_3,dem_2_3,1.472259
SCEN186,y_1_1_1,dem_1_1,1.239305
SCEN186,y_1_2_1,dem_1_1,0.584218
SCEN186,y_1_3_1,dem_1_1,1.090483
SCEN186,y_2_1_1,dem_2_1,1.239305
SCEN186,y_2_2_1,dem_2_1,0.584218
SCEN186,y_2_3_1,dem_2_1,1.090483
SCEN186,y_1_1_2,dem_1_2,1.390759
SCEN186,y_1_2_2,dem_1_2,0.900222
SCEN186,y_1_3_2,dem_1_2,1.064224
SCEN186,y_2_1_2,dem_2_2,1.390759
SCEN186,y_2_2_2,dem_2_2,0.900222
SCEN186,y_2_3_2,dem_2_2,1.064224
SCEN186,y_1_1_3,dem_1_3,0.849608
SCEN186,y_1_2_3,dem_1_3,1.176267
SCEN186,y_1_3_3,dem_1_3,1.437698
SCEN186,y_2_1_3,dem_2_3,0.849608
SCEN186,y_2_2_3,dem_2_3,1.176267
SCEN186,y_2_3_3,dem_2_3,1.437698
SCEN187,y_1_1_1,dem_1_1,0.50443
SCEN187,y_1_2_1,dem_1_1,0.772135
SCEN187,y_1_3_1,dem_1_1,0.728128
SCEN187,y_2_1_1,dem_2_1,0.50443
SCEN187,y_2_2_1,dem_2_1,0.772135
SCEN187,y_2_3_1,dem_2_1,0.728128
SCEN187,y_1_1_2,dem_1_2,1.320475
SCEN187,y_1_2_2,dem_1_2,0.61636
SCEN187,y_1_3_2,dem_1_2,1.141121
SCEN187,y_2_1_2,dem_2_2,1.320475
SCEN187,y_2_2_2,dem_2_2,0.61636
SCEN187,y_2_3_2,dem_2_2,1.141121
SCEN187,y_1_1_3,dem_1_3,1.427636
SCEN187,y_1_2_3,dem_1_3,0.59518
SCEN187,y_1_3_3,dem_1_3,1.099954
SCEN187,y_2_1_3,dem_2_3,1.427636
SCEN187,y_2_2_3,dem_2_3,0.59518
SCEN187,y_2_3_3,dem_2_3,1.099954
SCEN188,y_1_1_1,dem_1_1,1.361759
SCEN188,y_1_2_1,dem_1_1,0.730961
SCEN188,y_1_3_1,dem_1_1,1.453866
SCEN188,y_2_1_1,dem_2_1,1.361759
SCEN188,y_2_2_1,dem_2_1,0.730961
SCEN188,y_2_3_1,dem_2_1,1.453866
SCEN188,y_1_1_2,dem_1_2,0.669196
SCEN188,y_1_2_2,dem_1_2,1.337136
SCEN188,y_1_3_2,dem_1_2,1.065542
SCEN188,y_2_1_2,dem_2_2,0.669196
SCEN188,y_2_2_2,dem_2_2,1.337136
SCEN188,y_2_3_2,dem_2_2,1.065542
SCEN188,y_1_1_3,dem_1_3,1.43043
SCEN188,y_1_2_3,dem_1_3,0.933633
SCEN188,y_1_3_3,dem_1_3,0.892954
SCEN188,y_2_1_3,dem_2_3,1.43043
SCEN188,y_2_2_3,dem_2_3,0.933633
SCEN188,y_2_3_3,dem_2_3,0.892954
SCEN189,y_1_1_1,dem_1_1,1.475789
SCEN189,y_1_2_1,dem_1_1,1.240131
SCEN189,y_1_3_1,dem_1_1,0.569183
SCEN189,y_2_1_1,dem_2_1,1.475789
SCEN189,y_2_2_1,dem_2_1,1.240131
SCEN189,y_2_3_1,dem_2_1,0.569183
SCEN189,y_1_1_2,dem_1_2,0.773555
SCEN189,y_1_2_2,dem_1_2,0.874856
SCEN189,y_1_3_2,dem_1_2,0.77382
SCEN189,y_2_1_2,dem_2_2,0.773555
SCEN189,y_2_2_2,dem_2_2,0.874856
SCEN189,y_2_3_2,dem_2_2,0.77382
SCEN189,y_1_1_3,dem_1_3,1.280536
SCEN189,y_1_2_3,dem_1_3,1.418384
SCEN189,y_1_3_3,dem_1_3,0.801909
SCEN189,y_2_1_3,dem_2_3,1.280536
SCEN189,y_2_2_3,dem_2_3,1.418384
SCEN189,y_2_3_3,dem_2_3,0.801909
SCEN190,y_1_1_1,dem_1_1,0.788714
SCEN190,y_1_2_1,dem_1_1,1.378805
SCEN190,y_1_3_1,dem_1_1,1.028161
SCEN190,y_2_1_1,dem_2_1,0.788714
SCEN190,y_2_2_1,dem_2_1,1.378805
SCEN190,y_2_3_1,dem_2_1,1.028161
SCEN190,y_1_1_2,dem_1_2,1.25931
SCEN190,y_1_2_2,dem_1_2,1.154668
SCEN190,y_1_3_2,dem_1_2,1.085692
SCEN190,y_2_1_2,dem_2_2,1.25931
SCEN190,y_2_2_2,dem_2_2,1.154668
SCEN190,y_2_3_2,dem_2_2,1.085692
SCEN190,y_1_1_3,dem_1_3,0.735119
SCEN190,y_1_2_3,dem_1_3,0.827783
SCEN190,y_1_3_3,dem_1_3,0.971471
SCEN190,y_2_1_3,dem_2_3,0.735119
SCEN190,y_2_2_3,dem_2_3,0.827783
SCEN190,y_2_3_3,dem_2_3,0.971471
SCEN191,y_1_1_1,dem_1_1,0.998644
SCEN191,y_1_2_1,dem_1_1,1.314398
SCEN191,y_1_3_1,dem_1_1,1.382121
SCEN191,y_2_1_1,dem_2_1,0.998644
SCEN191,y_2_2_1,dem_2_1,1.314398
SCEN191,y_2_3_1,dem_2_1,1.382121
SCEN191,y_1_1_2,dem_1_2,1.15764
SCEN191,y_1_2_2,dem_1_2,0.974505
SCEN191,y_1_3_2,dem_1_2,1.458803
SCEN191,y_2_1_2,dem_2_2,1.15764
SCEN191,y_2_2_2,dem_2_2,0.974505
SCEN191,y_2_3_2,dem_2_2,1.458803
SCEN191,y_1_1_3,dem_1_3,0.913344
SCEN191,y_1_2_3,dem_1_3,0.915053
SCEN191,y_1_3_3,dem_1_3,0.885216
SCEN191,y_2_1_3,dem_2_3,0.913344
SCEN191,y_2_2_3,dem_2_3,0.915053
SCEN191,y_2_3_3,dem_2_3,0.885216
SCEN192,y_1_1_1,dem_1_1,0.531382
SCEN192,y_1_2_1,dem_1_1,1.30835
SCEN192,y_1_3_1,dem_1_1,1.341231
SCEN192,y_2_1_1,dem_2_1,0.531382
SCEN192,y_2_2_1,dem_2_1,1.30835
SCEN192,y_2_3_1,dem_2_1,1.341231
SCEN192,y_1_1_2,dem_1_2,1.458521
SCEN192,y_1_2_2,dem_1_2,1.336656
SCEN192,y_1_3_2,dem_1_2,0.88352
SCEN192,y_2_1_2,dem_2_2,1.458521
SCEN192,y_2_2_2,dem_2_2,1.336656
SCEN192,y_2_3_2,dem_2_2,0.88352
SCEN192,y_1_1_3,dem_1_3,1.010611
SCEN192,y_1_2_3,dem_1_3,0.509896
SCEN192,y_1_3_3,dem_1_3,1.2399
SCEN192,y_2_1_3,dem_2_3,1.010611
SCEN192,y_2_2_3,dem_2_3,0.509896
SCEN192,y_2_3_3,dem_2_3,1.2399
SCEN193,y_1_1_1,dem_1_1,1.327017
SCEN193,y_1_2_1,dem_1_1,1.347901
SCEN193,y_1_3_1,dem_1_1,0.54805
SCEN193,y_2_1_1,dem_2_1,1.327017
SCEN193,y_2_2_1,dem_2_1,1.347901
SCEN193,y_2_3_1,dem_2_1,0.54805
SCEN193,y_1_1_2,dem_1_2,1.26515
SCEN193,y_1_2_2,dem_1_2,0.727167
SCEN193,y_1_3_2,dem_1_2,1.383686
SCEN193,y_2_1_2,dem_2_2,1.26515
SCEN193,y_2_2_2,dem_2_2,0.727167
SCEN193,y_2_3_2,dem_2_2,1.383686
SCEN193,y_1_1_3,dem_1_3,1.184936
SCEN193,y_1_2_3,dem_1_3,1.170886
SCEN193,y_1_3_3,dem_1_3,1.192436
SCEN193,y_2_1_3,dem_2_3,1.184936
SCEN193,y_2_2_3,dem_2_3,1.170886
SCEN193,y_2_3_3,dem_2_3,1.192436
SCEN194,y_1_1_1,dem_1_1,1.438949
SCEN194,y_1_2_1,dem_1_1,0.528861
SCEN194,y_1_3_1,dem_1_1,0.930648
SCEN194,y_2_1_1,dem_2_1,1.438949
SCEN194,y_2_2_1,dem_2_1,0.528861
SCEN194,y_2_3_1,dem_2_1,0.930648
SCEN194,y_1_1_2,dem_1_2,1.04921
SCEN194,y_1_2_2,dem_1_2,1.07867
SCEN194,y_1_3_2,dem_1_2,0.899824
SCEN194,y_2_1_2,dem_2_2,1.04921
SCEN194,y_2_2_2,dem_2_2,1.07867
SCEN194,y_2_3_2,dem_2_2,0.899824
SCEN194,y_1_1_3,dem_1_3,1.047561
SCEN194,y_1_2_3,dem_1_3,0.825586
SCEN194,y_1_3_3,dem_1_3,1.065757
SCEN194,y_2_1_3,dem_2_3,1.047561
SCEN194,y_2_2_3,dem_2_3,0.825586
SCEN194,y_2_3_3,dem_2_3,1.065757
SCEN195,y_1_1_1,dem_1_1,0.513701
SCEN195,y_1_2_1,dem_1_1,0.667077
SCEN195,y_1_3_1,dem_1_1,1.319574
SCEN195,y_2_1_1,dem_2_1,0.513701
SCEN195,y_2_2_1,dem_2_1,0.667077
SCEN195,y_2_3_1,dem_2_1,1.319574
SCEN195,y_1_1_2,dem_1_2,1.417129
SCEN195,y_1_2_2,dem_1_2,1.46696
SCEN195,y_1_3_2,dem_1_2,1.384418
SCEN195,y_2_1_2,dem_2_2,1.417129
SCEN195,y_2_2_2,dem_2_2,1.46696
SCEN195,y_2_3_2,dem_2_2,1.384418
SCEN195,y_1_1_3,dem_1_3,0.826399
SCEN195,y_1_2_3,dem_1_3,0.850304
SCEN195,y_1_3_3,dem_1_3,1.170787
SCEN195,y_2_1_3,dem_2_3,0.826399
SCEN195,y_2_2_3,dem_2_3,0.850304
SCEN195,y_2_3_3,dem_2_3,1.170787
SCEN196,y_1_1_1,dem_1_1,0.841225
SCEN196,y_1_2_1,dem_1_1,1.450686
SCEN196,y_1_3_1,dem_1_1,1.176773
SCEN196,y_2_1_1,dem_2_1,0.841225
SCEN196,y_2_2_1,dem_2_1,1.450686
SCEN196,y_2_3_1,dem_2_1,1.176773
SCEN196,y_1_1_2,dem_1_2,1.234146
SCEN196,y_1_2_2,dem_1_2,0.609969
SCEN196,y_1_3_2,dem_1_2,1.253908
SCEN196,y_2_1_2,dem_2_2,1.234146
SCEN196,y_2_2_2,dem_2_2,0.609969
SCEN196,y_2_3_2,dem_2_2,1.253908
SCEN196,y_1_1_3,dem_1_3,1.106985
SCEN196,y_1_2_3,dem_1_3,1.034848
SCEN196,y_1_3_3,dem_1_3,1.079752
SCEN196,y_2_1_3,dem_2_3,1.106985
SCEN196,y_2_2_3,dem_2_3,1.034848
SCEN196,y_2_3_3,dem_2_3,1.079752
SCEN197,y_1_1_1,dem_1_1,0.787048
SCEN197,y_1_2_1,dem_1_1,1.051039
SCEN197,y_1_3_1,dem_1_1,0.997902
SCEN197,y_2_1_1,dem_2_1,0.787048
SCEN197,y_2_2_1,dem_2_1,1.051039
SCEN197,y_2_3_1,dem_2_1,0.997902
SCEN197,y_1_1_2,dem_1_2,1.452091
SCEN197,y_1_2_2,dem_1_2,0.817102
SCEN197,y_1_3_2,dem_1_2,1.396567
SCEN197,y_2_1_2,dem_2_2,1.452091
SCEN197,y_2_2_2,dem_2_2,0.817102
SCEN197,y_2_3_2,dem_2_2,1.396567
SCEN197,y_1_1_3,dem_1_3,1.295784
SCEN197,y_1_2_3,dem_1_3,1.145793
SCEN197,y_1_3_3,dem_1_3,0.694219
SCEN197,y_2_1_3,dem_2_3,1.295784
SCEN197,y_2_2_3,dem_2_3,1.145793
SCEN197,y_2_3_3,dem_2_3,0.694219
SCEN198,y_1_1_1,dem_1_1,0.576365
SCEN198,y_1_2_1,dem_1_1,0.699403
SCEN198,y_1_3_1,dem_1_1,0.711397
SCEN198,y_2_1_1,dem_2_1,0.576365
SCEN198,y_2_2_1,dem_2_1,0.699403
SCEN198,y_2_3_1,dem_2_1,0.711397
SCEN198,y_1_1_2,dem_1_2,0.899857
SCEN198,y_1_2_2,dem_1_2,1.310402
SCEN198,y_1_3_2,dem_1_2,0.678892
SCEN198,y_2_1_2,dem_2_2,0.899857
SCEN198,y_2_2_2,dem_2_2,1.310402
SCEN198,y_2_3_2,dem_2_2,0.678892
SCEN198,y_1_1_3,dem_1_3,0.80876
SCEN198,y_1_2_3,dem_1_3,0.587798
SCEN198,y_1_3_3,dem_1_3,0.655229
SCEN198,y_2_1_3,dem_2_3,0.80876
SCEN198,y_2_2_3,dem_2_3,0.587798
SCEN198,y_2_3_3,dem_2_3,0.655229
SCEN199,y_1_1_1,dem_1_1,0.713798
SCEN199,y_1_2_1,dem_1_1,0.858416
SCEN199,y_1_3_1,dem_1_1,0.847295
SCEN199,y_2_1_1,dem_2_1,0.713798
SCEN199,y_2_2_1,dem_2_1,0.858416
SCEN199,y_2_3_1,dem_2_1,0.847295
SCEN199,y_1_1_2,dem_1_2,1.000942
SCEN199,y_1_2_2,dem_1_2,1.423135
SCEN199,y_1_3_2,dem_1_2,0.819546
SCEN199,y_2_1_2,dem_2_2,1.000942
SCEN199,y_2_2_2,dem_2_2,1.423135
SCEN199,y_2_3_2,dem_2_2,0.819546
SCEN199,y_1_1_3,dem_1_3,0.669091
SCEN199,y_1_2_3,dem_1_3,0.587699
SCEN199,y_1_3_3,dem_1_3,0.582031
SCEN199,y_2_1_3,dem_2_3,0.669091
SCEN199,y_2_2_3,dem_2_3,0.587699
SCEN199,y_2_3_3,dem_2_3,0.582031
SCEN200,y_1_1_1,dem_1_1,0.732429
SCEN200,y_1_2_1,dem_1_1,0.620296
SCEN200,y_1_3_1,dem_1_1,0.778514
SCEN200,y_2_1_1,dem_2_1,0.732429
SCEN200,y_2_2_1,dem_2_1,0.620296
SCEN200,y_2_3_1,dem_2_1,0.778514
SCEN200,y_1_1_2,dem_1_2,1.447521
SCEN200,y_1_2_2,dem_1_2,1.163848
SCEN200,y_1_3_2,dem_1_2,1.2854
SCEN200,y_2_1_2,dem_2_2,1.447521
SCEN200,y_2_2_2,dem_2_2,1.163848
SCEN200,y_2_3_2,dem_2_2,1.2854
SCEN200,y_1_1_3,dem_1_3,0.695227
SCEN200,y_1_2_3,dem_1_3,0.842472
SCEN200,y_1_3_3,dem_1_3,1.196574
SCEN200,y_2_1_3,dem_2_3,0.695227
SCEN200,y_2_2_3,dem_2_3,0.842472
SCEN200,y_2_3_3,dem_2_3,1.196574
