variable,value
SCEN124.y_1_1_2,-0.0
SCEN124.y_2_1_2,0.0
SCEN124.z_1_2,1.0
SCEN124.y_1_2_2,0.0
SCEN124.y_2_2_2,1.0
SCEN124.z_2_2,0.0
SCEN124.y_1_3_2,1.0
SCEN124.y_2_3_2,-0.0
SCEN124.z_3_2,0.0
SCEN124.y_1_1_3,1.0
SCEN124.y_2_1_3,-0.0
SCEN124.z_1_3,0.0
SCEN124.y_1_2_3,0.0
SCEN124.y_2_2_3,1.0
SCEN124.z_2_3,0.0
SCEN124.y_1_3_3,1.0
SCEN124.y_2_3_3,-0.0
SCEN124.z_3_3,0.0
SCEN125.x_1_1,0.9985949999999999
SCEN125.u_1_1,1.0
SCEN125.x_2_1,1.0
SCEN125.u_2_1,1.0
SCEN125.x_1_2,1.0
SCEN125.u_1_2,1.0
SCEN125.x_2_2,0.49557000000000007
SCEN125.u_2_2,1.0
SCEN125.x_1_3,0.8430249999999999
SCEN125.u_1_3,1.0
SCEN125.x_2_3,0.0
SCEN125.u_2_3,0.0
SCEN125.y_1_1_1,1.0
SCEN125.y_2_1_1,-0.0
SCEN125.z_1_1,0.0
SCEN125.y_1_2_1,-0.0
SCEN125.y_2_2_1,-0.0
SCEN125.z_2_1,1.0
SCEN125.y_1_3_1,0.0
SCEN125.y_2_3_1,1.0
SCEN125.z_3_1,0.0
SCEN125.y_1_1_2,-0.0
SCEN125.y_2_1_2,1.0
SCEN125.z_1_2,0.0
SCEN125.y_1_2_2,1.0
SCEN125.y_2_2_2,0.0
SCEN125.z_2_2,0.0
SCEN125.y_1_3_2,0.0
SCEN125.y_2_3_2,1.0
SCEN125.z_3_2,0.0
SCEN125.y_1_1_3,1.0
SCEN125.y_2_1_3,-0.0
SCEN125.z_1_3,0.0
SCEN125.y_1_2_3,-0.0
SCEN125.y_2_2_3,1.0
SCEN125.z_2_3,0.0
SCEN125.y_1_3_3,-0.0
SCEN125.y_2_3_3,1.0
SCEN125.z_3_3,0.0
SCEN126.x_1_1,0.9985949999999999
SCEN126.u_1_1,1.0
SCEN126.x_2_1,1.0
SCEN126.u_2_1,1.0
SCEN126.x_1_2,1.0
SCEN126.u_1_2,1.0
SCEN126.x_2_2,0.49557000000000007
SCEN126.u_2_2,1.0
SCEN126.x_1_3,0.8430249999999999
SCEN126.u_1_3,1.0
SCEN126.x_2_3,0.0
SCEN126.u_2_3,0.0
SCEN126.y_1_1_1,1.0
SCEN126.y_2_1_1,0.0
SCEN126.z_1_1,0.0
SCEN126.y_1_2_1,-0.0
SCEN126.y_2_2_1,1.0
SCEN126.z_2_1,0.0
SCEN126.y_1_3_1,0.0
SCEN126.y_2_3_1,0.0
SCEN126.z_3_1,1.0
SCEN126.y_1_1_2,0.0
SCEN126.y_2_1_2,0.0
SCEN126.z_1_2,1.0
SCEN126.y_1_2_2,0.0
SCEN126.y_2_2_2,1.0
SCEN126.z_2_2,0.0
SCEN126.y_1_3_2,1.0
SCEN126.y_2_3_2,0.0
SCEN126.z_3_2,0.0
SCEN126.y_1_1_3,1.0
SCEN126.y_2_1_3,-0.0
SCEN126.z_1_3,0.0
SCEN126.y_1_2_3,1.0
SCEN126.y_2_2_3,0.0
SCEN126.z_2_3,0.0
SCEN126.y_1_3_3,0.0
SCEN126.y_2_3_3,1.0
SCEN126.z_3_3,0.0
SCEN127.x_1_1,0.9985949999999999
SCEN127.u_1_1,1.0
SCEN127.x_2_1,1.0
SCEN127.u_2_1,1.0
SCEN127.x_1_2,1.0
SCEN127.u_1_2,1.0
SCEN127.x_2_2,0.49557000000000007
SCEN127.u_2_2,1.0
SCEN127.x_1_3,0.8430249999999999
SCEN127.u_1_3,1.0
SCEN127.x_2_3,0.0
SCEN127.u_2_3,0.0
SCEN127.y_1_1_1,0.0
SCEN127.y_2_1_1,0.0
SCEN127.z_1_1,1.0
SCEN127.y_1_2_1,0.0
SCEN127.y_2_2_1,0.0
SCEN127.z_2_1,1.0
SCEN127.y_1_3_1,0.0
SCEN127.y_2_3_1,0.0
SCEN127.z_3_1,1.0
SCEN127.y_1_1_2,0.0
SCEN127.y_2_1_2,1.0
SCEN127.z_1_2,0.0
SCEN127.y_1_2_2,1.0
SCEN127.y_2_2_2,0.0
SCEN127.z_2_2,0.0
SCEN127.y_1_3_2,1.0
SCEN127.y_2_3_2,-0.0
SCEN127.z_3_2,0.0
SCEN127.y_1_1_3,1.0
SCEN127.y_2_1_3,-0.0
SCEN127.z_1_3,0.0
SCEN127.y_1_2_3,1.0
SCEN127.y_2_2_3,0.0
SCEN127.z_2_3,0.0
SCEN127.y_1_3_3,-0.0
SCEN127.y_2_3_3,1.0
SCEN127.z_3_3,0.0
SCEN128.x_1_1,0.9985949999999999
SCEN128.u_1_1,1.0
SCEN128.x_2_1,1.0
SCEN128.u_2_1,1.0
SCEN128.x_1_2,1.0
SCEN128.u_1_2,1.0
SCEN128.x_2_2,0.49557000000000007
SCEN128.u_2_2,1.0
SCEN128.x_1_3,0.8430249999999999
SCEN128.u_1_3,1.0
SCEN128.x_2_3,0.0
SCEN128.u_2_3,0.0
SCEN128.y_1_1_1,1.0
SCEN128.y_2_1_1,0.0
SCEN128.z_1_1,0.0
SCEN128.y_1_2_1,-0.0
SCEN128.y_2_2_1,1.0
SCEN128.z_2_1,0.0
SCEN128.y_1_3_1,0.0
SCEN128.y_2_3_1,0.0
SCEN128.z_3_1,1.0
SCEN128.y_1_1_2,-0.0
SCEN128.y_2_1_2,0.0
SCEN128.z_1_2,1.0
SCEN128.y_1_2_2,0.0
SCEN128.y_2_2_2,1.0
SCEN128.z_2_2,0.0
SCEN128.y_1_3_2,1.0
SCEN128.y_2_3_2,0.0
SCEN128.z_3_2,0.0
SCEN128.y_1_1_3,1.0
SCEN128.y_2_1_3,-0.0
SCEN128.z_1_3,0.0
SCEN128.y_1_2_3,1.0
SCEN128.y_2_2_3,0.0
SCEN128.z_2_3,0.0
SCEN128.y_1_3_3,-0.0
SCEN128.y_2_3_3,1.0
SCEN128.z_3_3,0.0
SCEN129.x_1_1,0.9985949999999999
SCEN129.u_1_1,1.0
SCEN129.x_2_1,1.0
SCEN129.u_2_1,1.0
SCEN129.x_1_2,1.0
SCEN129.u_1_2,1.0
SCEN129.x_2_2,0.49557000000000007
SCEN129.u_2_2,1.0
SCEN129.x_1_3,0.8430249999999999
SCEN129.u_1_3,1.0
SCEN129.x_2_3,0.0
SCEN129.u_2_3,0.0
SCEN129.y_1_1_1,0.0
SCEN129.y_2_1_1,0.0
SCEN129.z_1_1,1.0
SCEN129.y_1_2_1,-0.0
SCEN129.y_2_2_1,1.0
SCEN129.z_2_1,0.0
SCEN129.y_1_3_1,0.0
SCEN129.y_2_3_1,0.0
SCEN129.z_3_1,1.0
SCEN129.y_1_1_2,-0.0
SCEN129.y_2_1_2,1.0
SCEN129.z_1_2,0.0
SCEN129.y_1_2_2,1.0
SCEN129.y_2_2_2,0.0
SCEN129.z_2_2,0.0
SCEN129.y_1_3_2,1.0
SCEN129.y_2_3_2,-0.0
SCEN129.z_3_2,0.0
SCEN129.y_1_1_3,1.0
SCEN129.y_2_1_3,-0.0
SCEN129.z_1_3,0.0
SCEN129.y_1_2_3,1.0
SCEN129.y_2_2_3,0.0
SCEN129.z_2_3,0.0
SCEN129.y_1_3_3,-0.0
SCEN129.y_2_3_3,1.0
SCEN129.z_3_3,0.0
SCEN130.x_1_1,0.9985949999999999
SCEN130.u_1_1,1.0
SCEN130.x_2_1,1.0
SCEN130.u_2_1,1.0
SCEN130.x_1_2,1.0
SCEN130.u_1_2,1.0
SCEN130.x_2_2,0.49557000000000007
SCEN130.u_2_2,1.0
SCEN130.x_1_3,0.8430249999999999
SCEN130.u_1_3,1.0
SCEN130.x_2_3,0.0
SCEN130.u_2_3,0.0
SCEN130.y_1_1_1,1.0
SCEN130.y_2_1_1,0.0
SCEN130.z_1_1,0.0
SCEN130.y_1_2_1,-0.0
SCEN130.y_2_2_1,1.0
SCEN130.z_2_1,0.0
SCEN130.y_1_3_1,0.0
SCEN130.y_2_3_1,0.0
SCEN130.z_3_1,1.0
SCEN130.y_1_1_2,-0.0
SCEN130.y_2_1_2,1.0
SCEN130.z_1_2,0.0
SCEN130.y_1_2_2,-0.0
SCEN130.y_2_2_2,1.0
SCEN130.z_2_2,0.0
SCEN130.y_1_3_2,1.0
SCEN130.y_2_3_2,-0.0
SCEN130.z_3_2,0.0
SCEN130.y_1_1_3,1.0
SCEN130.y_2_1_3,-0.0
SCEN130.z_1_3,0.0
SCEN130.y_1_2_3,1.0
SCEN130.y_2_2_3,0.0
SCEN130.z_2_3,0.0
SCEN130.y_1_3_3,-0.0
SCEN130.y_2_3_3,1.0
SCEN130.z_3_3,0.0
SCEN131.x_1_1,0.9985949999999999
SCEN131.u_1_1,1.0
SCEN131.x_2_1,1.0
SCEN131.u_2_1,1.0
SCEN131.x_1_2,1.0
SCEN131.u_1_2,1.0
SCEN131.x_2_2,0.49557000000000007
SCEN131.u_2_2,1.0
SCEN131.x_1_3,0.8430249999999999
SCEN131.u_1_3,1.0
SCEN131.x_2_3,0.0
SCEN131.u_2_3,0.0
SCEN131.y_1_1_1,1.0
SCEN131.y_2_1_1,0.0
SCEN131.z_1_1,0.0
SCEN131.y_1_2_1,-0.0
SCEN131.y_2_2_1,1.0
SCEN131.z_2_1,0.0
SCEN131.y_1_3_1,0.0
SCEN131.y_2_3_1,0.0
SCEN131.z_3_1,1.0
SCEN131.y_1_1_2,-0.0
SCEN131.y_2_1_2,1.0
SCEN131.z_1_2,0.0
SCEN131.y_1_2_2,1.0
SCEN131.y_2_2_2,0.0
SCEN131.z_2_2,0.0
SCEN131.y_1_3_2,1.0
SCEN131.y_2_3_2,-0.0
SCEN131.z_3_2,0.0
SCEN131.y_1_1_3,1.0
SCEN131.y_2_1_3,-0.0
SCEN131.z_1_3,0.0
SCEN131.y_1_2_3,1.0
SCEN131.y_2_2_3,-0.0
SCEN131.z_2_3,0.0
SCEN131.y_1_3_3,-0.0
SCEN131.y_2_3_3,1.0
SCEN131.z_3_3,0.0
SCEN132.x_1_1,0.9985949999999999
SCEN132.u_1_1,1.0
SCEN132.x_2_1,1.0
SCEN132.u_2_1,1.0
SCEN132.x_1_2,1.0
SCEN132.u_1_2,1.0
SCEN132.x_2_2,0.49557000000000007
SCEN132.u_2_2,1.0
SCEN132.x_1_3,0.8430249999999999
SCEN132.u_1_3,1.0
SCEN132.x_2_3,0.0
SCEN132.u_2_3,0.0
SCEN132.y_1_1_1,0.0
SCEN132.y_2_1_1,0.0
SCEN132.z_1_1,1.0
SCEN132.y_1_2_1,0.0
SCEN132.y_2_2_1,0.0
SCEN132.z_2_1,1.0
SCEN132.y_1_3_1,-0.0
SCEN132.y_2_3_1,1.0
SCEN132.z_3_1,0.0
SCEN132.y_1_1_2,-0.0
SCEN132.y_2_1_2,1.0
SCEN132.z_1_2,0.0
SCEN132.y_1_2_2,1.0
SCEN132.y_2_2_2,0.0
SCEN132.z_2_2,0.0
SCEN132.y_1_3_2,1.0
SCEN132.y_2_3_2,-0.0
SCEN132.z_3_2,0.0
SCEN132.y_1_1_3,1.0
SCEN132.y_2_1_3,0.0
SCEN132.z_1_3,0.0
SCEN132.y_1_2_3,1.0
SCEN132.y_2_2_3,0.0
SCEN132.z_2_3,0.0
SCEN132.y_1_3_3,0.0
SCEN132.y_2_3_3,1.0
SCEN132.z_3_3,0.0
SCEN133.x_1_1,0.9985949999999999
SCEN133.u_1_1,1.0
SCEN133.x_2_1,1.0
SCEN133.u_2_1,1.0
SCEN133.x_1_2,1.0
SCEN133.u_1_2,1.0
SCEN133.x_2_2,0.49557000000000007
SCEN133.u_2_2,1.0
SCEN133.x_1_3,0.8430249999999999
SCEN133.u_1_3,1.0
SCEN133.x_2_3,0.0
SCEN133.u_2_3,0.0
SCEN133.y_1_1_1,0.0
SCEN133.y_2_1_1,0.0
SCEN133.z_1_1,1.0
SCEN133.y_1_2_1,-0.0
SCEN133.y_2_2_1,1.0
SCEN133.z_2_1,0.0
SCEN133.y_1_3_1,0.0
SCEN133.y_2_3_1,0.0
SCEN133.z_3_1,1.0
SCEN133.y_1_1_2,1.0
SCEN133.y_2_1_2,-0.0
SCEN133.z_1_2,0.0
SCEN133.y_1_2_2,1.0
SCEN133.y_2_2_2,0.0
SCEN133.z_2_2,0.0
SCEN133.y_1_3_2,-0.0
SCEN133.y_2_3_2,1.0
SCEN133.z_3_2,0.0
SCEN133.y_1_1_3,1.0
SCEN133.y_2_1_3,-0.0
SCEN133.z_1_3,0.0
SCEN133.y_1_2_3,1.0
SCEN133.y_2_2_3,0.0
SCEN133.z_2_3,0.0
SCEN133.y_1_3_3,-0.0
SCEN133.y_2_3_3,1.0
SCEN133.z_3_3,0.0
SCEN134.x_1_1,0.9985949999999999
SCEN134.u_1_1,1.0
SCEN134.x_2_1,1.0
SCEN134.u_2_1,1.0
SCEN134.x_1_2,1.0
SCEN134.u_1_2,1.0
SCEN134.x_2_2,0.49557000000000007
SCEN134.u_2_2,1.0
SCEN134.x_1_3,0.8430249999999999
SCEN134.u_1_3,1.0
SCEN134.x_2_3,0.0
SCEN134.u_2_3,0.0
SCEN134.y_1_1_1,0.0
SCEN134.y_2_1_1,0.0
SCEN134.z_1_1,1.0
SCEN134.y_1_2_1,-0.0
SCEN134.y_2_2_1,1.0
SCEN134.z_2_1,0.0
SCEN134.y_1_3_1,0.0
SCEN134.y_2_3_1,0.0
SCEN134.z_3_1,1.0
SCEN134.y_1_1_2,-0.0
SCEN134.y_2_1_2,1.0
SCEN134.z_1_2,0.0
SCEN134.y_1_2_2,1.0
SCEN134.y_2_2_2,0.0
SCEN134.z_2_2,0.0
SCEN134.y_1_3_2,1.0
SCEN134.y_2_3_2,-0.0
SCEN134.z_3_2,0.0
SCEN134.y_1_1_3,1.0
SCEN134.y_2_1_3,-0.0
SCEN134.z_1_3,0.0
SCEN134.y_1_2_3,1.0
SCEN134.y_2_2_3,0.0
SCEN134.z_2_3,0.0
SCEN134.y_1_3_3,-0.0
SCEN134.y_2_3_3,1.0
SCEN134.z_3_3,0.0
SCEN135.x_1_1,0.9985949999999999
SCEN135.u_1_1,1.0
SCEN135.x_2_1,1.0
SCEN135.u_2_1,1.0
SCEN135.x_1_2,1.0
SCEN135.u_1_2,1.0
SCEN135.x_2_2,0.49557000000000007
SCEN135.u_2_2,1.0
SCEN135.x_1_3,0.8430249999999999
SCEN135.u_1_3,1.0
SCEN135.x_2_3,0.0
SCEN135.u_2_3,0.0
SCEN135.y_1_1_1,1.0
SCEN135.y_2_1_1,0.0
SCEN135.z_1_1,0.0
SCEN135.y_1_2_1,0.0
SCEN135.y_2_2_1,0.0
SCEN135.z_2_1,1.0
SCEN135.y_1_3_1,-0.0
SCEN135.y_2_3_1,1.0
SCEN135.z_3_1,0.0
SCEN135.y_1_1_2,1.0
SCEN135.y_2_1_2,-0.0
SCEN135.z_1_2,0.0
SCEN135.y_1_2_2,0.0
SCEN135.y_2_2_2,1.0
SCEN135.z_2_2,0.0
SCEN135.y_1_3_2,1.0
SCEN135.y_2_3_2,0.0
SCEN135.z_3_2,0.0
SCEN135.y_1_1_3,1.0
SCEN135.y_2_1_3,-0.0
SCEN135.z_1_3,0.0
SCEN135.y_1_2_3,1.0
SCEN135.y_2_2_3,0.0
SCEN135.z_2_3,0.0
SCEN135.y_1_3_3,-0.0
SCEN135.y_2_3_3,1.0
SCEN135.z_3_3,0.0
SCEN136.x_1_1,0.9985949999999999
SCEN136.u_1_1,1.0
SCEN136.x_2_1,1.0
SCEN136.u_2_1,1.0
SCEN136.x_1_2,1.0
SCEN136.u_1_2,1.0
SCEN136.x_2_2,0.49557000000000007
SCEN136.u_2_2,1.0
SCEN136.x_1_3,0.8430249999999999
SCEN136.u_1_3,1.0
SCEN136.x_2_3,0.0
SCEN136.u_2_3,0.0
SCEN136.y_1_1_1,0.0
SCEN136.y_2_1_1,0.0
SCEN136.z_1_1,1.0
SCEN136.y_1_2_1,-0.0
SCEN136.y_2_2_1,1.0
SCEN136.z_2_1,0.0
SCEN136.y_1_3_1,0.0
SCEN136.y_2_3_1,0.0
SCEN136.z_3_1,1.0
SCEN136.y_1_1_2,-0.0
SCEN136.y_2_1_2,1.0
SCEN136.z_1_2,0.0
SCEN136.y_1_2_2,1.0
SCEN136.y_2_2_2,0.0
SCEN136.z_2_2,0.0
SCEN136.y_1_3_2,1.0
SCEN136.y_2_3_2,-0.0
SCEN136.z_3_2,0.0
SCEN136.y_1_1_3,1.0
SCEN136.y_2_1_3,-0.0
SCEN136.z_1_3,0.0
SCEN136.y_1_2_3,1.0
SCEN136.y_2_2_3,0.0
SCEN136.z_2_3,0.0
SCEN136.y_1_3_3,0.0
SCEN136.y_2_3_3,1.0
SCEN136.z_3_3,0.0
SCEN137.x_1_1,0.9985949999999999
SCEN137.u_1_1,1.0
SCEN137.x_2_1,1.0
SCEN137.u_2_1,1.0
SCEN137.x_1_2,1.0
SCEN137.u_1_2,1.0
SCEN137.x_2_2,0.49557000000000007
SCEN137.u_2_2,1.0
SCEN137.x_1_3,0.8430249999999999
SCEN137.u_1_3,1.0
SCEN137.x_2_3,0.0
SCEN137.u_2_3,0.0
SCEN137.y_1_1_1,0.0
SCEN137.y_2_1_1,0.0
SCEN137.z_1_1,1.0
SCEN137.y_1_2_1,0.0
SCEN137.y_2_2_1,1.0
SCEN137.z_2_1,0.0
SCEN137.y_1_3_1,1.0
SCEN137.y_2_3_1,0.0
SCEN137.z_3_1,0.0
SCEN137.y_1_1_2,1.0
SCEN137.y_2_1_2,-0.0
SCEN137.z_1_2,0.0
SCEN137.y_1_2_2,0.0
SCEN137.y_2_2_2,1.0
SCEN137.z_2_2,0.0
SCEN137.y_1_3_2,1.0
SCEN137.y_2_3_2,-0.0
SCEN137.z_3_2,0.0
SCEN137.y_1_1_3,1.0
SCEN137.y_2_1_3,-0.0
SCEN137.z_1_3,0.0
SCEN137.y_1_2_3,1.0
SCEN137.y_2_2_3,0.0
SCEN137.z_2_3,0.0
SCEN137.y_1_3_3,-0.0
SCEN137.y_2_3_3,1.0
SCEN137.z_3_3,0.0
SCEN138.x_1_1,0.9985949999999999
SCEN138.u_1_1,1.0
SCEN138.x_2_1,1.0
SCEN138.u_2_1,1.0
SCEN138.x_1_2,1.0
SCEN138.u_1_2,1.0
SCEN138.x_2_2,0.49557000000000007
SCEN138.u_2_2,1.0
SCEN138.x_1_3,0.8430249999999999
SCEN138.u_1_3,1.0
SCEN138.x_2_3,0.0
SCEN138.u_2_3,0.0
SCEN138.y_1_1_1,0.0
SCEN138.y_2_1_1,0.0
SCEN138.z_1_1,1.0
SCEN138.y_1_2_1,0.0
SCEN138.y_2_2_1,1.0
SCEN138.z_2_1,0.0
SCEN138.y_1_3_1,1.0
SCEN138.y_2_3_1,0.0
SCEN138.z_3_1,0.0
SCEN138.y_1_1_2,-0.0
SCEN138.y_2_1_2,1.0
SCEN138.z_1_2,0.0
SCEN138.y_1_2_2,1.0
SCEN138.y_2_2_2,0.0
SCEN138.z_2_2,0.0
SCEN138.y_1_3_2,1.0
SCEN138.y_2_3_2,-0.0
SCEN138.z_3_2,0.0
SCEN138.y_1_1_3,1.0
SCEN138.y_2_1_3,-0.0
SCEN138.z_1_3,0.0
SCEN138.y_1_2_3,0.0
SCEN138.y_2_2_3,1.0
SCEN138.z_2_3,0.0
SCEN138.y_1_3_3,1.0
SCEN138.y_2_3_3,-0.0
SCEN138.z_3_3,0.0
SCEN139.x_1_1,0.9985949999999999
SCEN139.u_1_1,1.0
SCEN139.x_2_1,1.0
SCEN139.u_2_1,1.0
SCEN139.x_1_2,1.0
SCEN139.u_1_2,1.0
SCEN139.x_2_2,0.49557000000000007
SCEN139.u_2_2,1.0
SCEN139.x_1_3,0.8430249999999999
SCEN139.u_1_3,1.0
SCEN139.x_2_3,0.0
SCEN139.u_2_3,0.0
SCEN139.y_1_1_1,0.0
SCEN139.y_2_1_1,0.0
SCEN139.z_1_1,1.0
SCEN139.y_1_2_1,0.0
SCEN139.y_2_2_1,0.0
SCEN139.z_2_1,1.0
SCEN139.y_1_3_1,-0.0
SCEN139.y_2_3_1,1.0
SCEN139.z_3_1,0.0
SCEN139.y_1_1_2,-0.0
SCEN139.y_2_1_2,1.0
SCEN139.z_1_2,0.0
SCEN139.y_1_2_2,1.0
SCEN139.y_2_2_2,0.0
SCEN139.z_2_2,0.0
SCEN139.y_1_3_2,1.0
SCEN139.y_2_3_2,-0.0
SCEN139.z_3_2,0.0
SCEN139.y_1_1_3,1.0
SCEN139.y_2_1_3,0.0
SCEN139.z_1_3,0.0
SCEN139.y_1_2_3,1.0
SCEN139.y_2_2_3,0.0
SCEN139.z_2_3,0.0
SCEN139.y_1_3_3,-0.0
SCEN139.y_2_3_3,1.0
SCEN139.z_3_3,0.0
SCEN140.x_1_1,0.9985949999999999
SCEN140.u_1_1,1.0
SCEN140.x_2_1,1.0
SCEN140.u_2_1,1.0
SCEN140.x_1_2,1.0
SCEN140.u_1_2,1.0
SCEN140.x_2_2,0.49557000000000007
SCEN140.u_2_2,1.0
SCEN140.x_1_3,0.8430249999999999
SCEN140.u_1_3,1.0
SCEN140.x_2_3,0.0
SCEN140.u_2_3,0.0
SCEN140.y_1_1_1,0.0
SCEN140.y_2_1_1,0.0
SCEN140.z_1_1,1.0
SCEN140.y_1_2_1,0.0
SCEN140.y_2_2_1,0.0
SCEN140.z_2_1,1.0
SCEN140.y_1_3_1,0.0
SCEN140.y_2_3_1,0.0
SCEN140.z_3_1,1.0
SCEN140.y_1_1_2,-0.0
SCEN140.y_2_1_2,1.0
SCEN140.z_1_2,0.0
SCEN140.y_1_2_2,-0.0
SCEN140.y_2_2_2,1.0
SCEN140.z_2_2,0.0
SCEN140.y_1_3_2,1.0
SCEN140.y_2_3_2,-0.0
SCEN140.z_3_2,0.0
SCEN140.y_1_1_3,1.0
SCEN140.y_2_1_3,-0.0
SCEN140.z_1_3,0.0
SCEN140.y_1_2_3,1.0
SCEN140.y_2_2_3,0.0
SCEN140.z_2_3,0.0
SCEN140.y_1_3_3,-0.0
SCEN140.y_2_3_3,1.0
SCEN140.z_3_3,0.0
SCEN141.x_1_1,0.9985949999999999
SCEN141.u_1_1,1.0
SCEN141.x_2_1,1.0
SCEN141.u_2_1,1.0
SCEN141.x_1_2,1.0
SCEN141.u_1_2,1.0
SCEN141.x_2_2,0.49557000000000007
SCEN141.u_2_2,1.0
SCEN141.x_1_3,0.8430249999999999
SCEN141.u_1_3,1.0
SCEN141.x_2_3,0.0
SCEN141.u_2_3,0.0
SCEN141.y_1_1_1,0.0
SCEN141.y_2_1_1,0.0
SCEN141.z_1_1,1.0
SCEN141.y_1_2_1,-0.0
SCEN141.y_2_2_1,1.0
SCEN141.z_2_1,0.0
SCEN141.y_1_3_1,1.0
SCEN141.y_2_3_1,0.0
SCEN141.z_3_1,0.0
SCEN141.y_1_1_2,1.0
SCEN141.y_2_1_2,0.0
SCEN141.z_1_2,0.0
SCEN141.y_1_2_2,1.0
SCEN141.y_2_2_2,0.0
SCEN141.z_2_2,0.0
SCEN141.y_1_3_2,-0.0
SCEN141.y_2_3_2,1.0
SCEN141.z_3_2,0.0
SCEN141.y_1_1_3,1.0
SCEN141.y_2_1_3,-0.0
SCEN141.z_1_3,0.0
SCEN141.y_1_2_3,1.0
SCEN141.y_2_2_3,0.0
SCEN141.z_2_3,0.0
SCEN141.y_1_3_3,-0.0
SCEN141.y_2_3_3,1.0
SCEN141.z_3_3,0.0
SCEN142.x_1_1,0.9985949999999999
SCEN142.u_1_1,1.0
SCEN142.x_2_1,1.0
SCEN142.u_2_1,1.0
SCEN142.x_1_2,1.0
SCEN142.u_1_2,1.0
SCEN142.x_2_2,0.49557000000000007
SCEN142.u_2_2,1.0
SCEN142.x_1_3,0.8430249999999999
SCEN142.u_1_3,1.0
SCEN142.x_2_3,0.0
SCEN142.u_2_3,0.0
SCEN142.y_1_1_1,1.0
SCEN142.y_2_1_1,0.0
SCEN142.z_1_1,0.0
SCEN142.y_1_2_1,-0.0
SCEN142.y_2_2_1,1.0
SCEN142.z_2_1,0.0
SCEN142.y_1_3_1,0.0
SCEN142.y_2_3_1,0.0
SCEN142.z_3_1,1.0
SCEN142.y_1_1_2,0.0
SCEN142.y_2_1_2,0.0
SCEN142.z_1_2,1.0
SCEN142.y_1_2_2,0.0
SCEN142.y_2_2_2,1.0
SCEN142.z_2_2,0.0
SCEN142.y_1_3_2,1.0
SCEN142.y_2_3_2,0.0
SCEN142.z_3_2,0.0
SCEN142.y_1_1_3,1.0
SCEN142.y_2_1_3,-0.0
SCEN142.z_1_3,0.0
SCEN142.y_1_2_3,1.0
SCEN142.y_2_2_3,0.0
SCEN142.z_2_3,0.0
SCEN142.y_1_3_3,-0.0
SCEN142.y_2_3_3,1.0
SCEN142.z_3_3,0.0
SCEN143.x_1_1,0.9985949999999999
SCEN143.u_1_1,1.0
SCEN143.x_2_1,1.0
SCEN143.u_2_1,1.0
SCEN143.x_1_2,1.0
SCEN143.u_1_2,1.0
SCEN143.x_2_2,0.49557000000000007
SCEN143.u_2_2,1.0
SCEN143.x_1_3,0.8430249999999999
SCEN143.u_1_3,1.0
SCEN143.x_2_3,0.0
SCEN143.u_2_3,0.0
SCEN143.y_1_1_1,1.0
SCEN143.y_2_1_1,0.0
SCEN143.z_1_1,0.0
SCEN143.y_1_2_1,-0.0
SCEN143.y_2_2_1,0.0
SCEN143.z_2_1,1.0
SCEN143.y_1_3_1,0.0
SCEN143.y_2_3_1,1.0
SCEN143.z_3_1,0.0
SCEN143.y_1_1_2,-0.0
SCEN143.y_2_1_2,1.0
SCEN143.z_1_2,0.0
SCEN143.y_1_2_2,-0.0
SCEN143.y_2_2_2,1.0
SCEN143.z_2_2,0.0
SCEN143.y_1_3_2,1.0
SCEN143.y_2_3_2,-0.0
SCEN143.z_3_2,0.0
SCEN143.y_1_1_3,1.0
SCEN143.y_2_1_3,-0.0
SCEN143.z_1_3,0.0
SCEN143.y_1_2_3,1.0
SCEN143.y_2_2_3,0.0
SCEN143.z_2_3,0.0
SCEN143.y_1_3_3,-0.0
SCEN143.y_2_3_3,1.0
SCEN143.z_3_3,0.0
SCEN144.x_1_1,0.9985949999999999
SCEN144.u_1_1,1.0
SCEN144.x_2_1,1.0
SCEN144.u_2_1,1.0
SCEN144.x_1_2,1.0
SCEN144.u_1_2,1.0
SCEN144.x_2_2,0.49557000000000007
SCEN144.u_2_2,1.0
SCEN144.x_1_3,0.8430249999999999
SCEN144.u_1_3,1.0
SCEN144.x_2_3,0.0
SCEN144.u_2_3,0.0
SCEN144.y_1_1_1,0.0
SCEN144.y_2_1_1,0.0
SCEN144.z_1_1,1.0
SCEN144.y_1_2_1,-0.0
SCEN144.y_2_2_1,1.0
SCEN144.z_2_1,0.0
SCEN144.y_1_3_1,0.0
SCEN144.y_2_3_1,0.0
SCEN144.z_3_1,1.0
SCEN144.y_1_1_2,-0.0
SCEN144.y_2_1_2,1.0
SCEN144.z_1_2,0.0
SCEN144.y_1_2_2,1.0
SCEN144.y_2_2_2,0.0
SCEN144.z_2_2,0.0
SCEN144.y_1_3_2,1.0
SCEN144.y_2_3_2,-0.0
SCEN144.z_3_2,0.0
SCEN144.y_1_1_3,1.0
SCEN144.y_2_1_3,-0.0
SCEN144.z_1_3,0.0
SCEN144.y_1_2_3,1.0
SCEN144.y_2_2_3,0.0
SCEN144.z_2_3,0.0
SCEN144.y_1_3_3,-0.0
SCEN144.y_2_3_3,1.0
SCEN144.z_3_3,0.0
SCEN145.x_1_1,0.9985949999999999
SCEN145.u_1_1,1.0
SCEN145.x_2_1,1.0
SCEN145.u_2_1,1.0
SCEN145.x_1_2,1.0
